t,pn,pe,pd,vn,ve,vd
4.87,244.0,0.0,0.0,50.0,0.0,0.0
4.88,244.5,0.0,0.0,50.0,0.0,0.0
4.89,245.0,0.0,0.0,50.0,0.0,0.0
4.9,245.5,0.0,0.0,50.0,0.0,0.0
4.91,246.0,0.0,0.0,50.0,0.0,0.0
4.92,246.5,0.0,0.0,50.0,0.0,0.0
4.93,247.0,0.0,0.0,50.0,0.0,0.0
4.94,247.5,0.0,0.0,50.0,0.0,0.0
4.95,248.0,0.0,0.0,50.0,0.0,0.0
4.96,248.5,0.0,0.0,50.0,0.0,0.0
4.97,249.0,0.0,0.0,50.0,0.0,0.0
4.98,249.5,0.0,0.0,50.0,0.0,0.0
4.99,250.0,0.0,0.0,50.0,0.0,0.0
5.0,250.5,0.0,0.0,50.0,0.0,0.0
5.01,251.0,0.0,0.0,50.0,0.0,0.0
5.0200000000000005,251.5,0.0,0.0,50.0,0.0,0.0
5.03,252.0,0.0,0.0,50.0,0.0,0.0
5.04,252.5,0.0,0.0,50.0,0.0,0.0
5.05,253.0,0.0,0.0,50.0,0.0,0.0
5.0600000000000005,253.5,0.0,0.0,50.0,0.0,0.0
5.07,254.0,0.0,0.0,50.0,0.0,0.0
5.08,254.5,0.0,0.0,50.0,0.0,0.0
5.09,255.0,0.0,0.0,50.0,0.0,0.0
5.1000000000000005,255.5,0.0,0.0,50.0,0.0,0.0
5.11,256.0,0.0,0.0,50.0,0.0,0.0
5.12,256.5,0.0,0.0,50.0,0.0,0.0
5.13,257.0,0.0,0.0,50.0,0.0,0.0
5.14,257.5,0.0,0.0,50.0,0.0,0.0
5.15,258.0,0.0,0.0,50.0,0.0,0.0
5.16,258.5,0.0,0.0,50.0,0.0,0.0
5.17,259.0,0.0,0.0,50.0,0.0,0.0
5.18,259.5,0.0,0.0,50.0,0.0,0.0
5.19,260.0,0.0,0.0,50.0,0.0,0.0
5.2,260.5,0.0,0.0,50.0,0.0,0.0
5.21,261.0,0.0,0.0,50.0,0.0,0.0
5.22,261.5,0.0,0.0,50.0,0.0,0.0
5.23,262.0,0.0,0.0,50.0,0.0,0.0
5.24,262.5,0.0,0.0,50.0,0.0,0.0
5.25,263.0,0.0,0.0,50.0,0.0,0.0
5.26,263.5,0.0,0.0,50.0,0.0,0.0
5.2700000000000005,264.0,0.0,0.0,50.0,0.0,0.0
5.28,264.5,0.0,0.0,50.0,0.0,0.0
5.29,265.0,0.0,0.0,50.0,0.0,0.0
5.3,265.5,0.0,0.0,50.0,0.0,0.0
5.3100000000000005,266.0,0.0,0.0,50.0,0.0,0.0
5.32,266.5,0.0,0.0,50.0,0.0,0.0
5.33,267.0,0.0,0.0,50.0,0.0,0.0
5.34,267.5,0.0,0.0,50.0,0.0,0.0
5.3500000000000005,268.0,0.0,0.0,50.0,0.0,0.0
5.36,268.5,0.0,0.0,50.0,0.0,0.0
5.37,269.0,0.0,0.0,50.0,0.0,0.0
5.38,269.5,0.0,0.0,50.0,0.0,0.0
5.39,270.0,0.0,0.0,50.0,0.0,0.0
5.4,270.5,0.0,0.0,50.0,0.0,0.0
5.41,271.0,0.0,0.0,50.0,0.0,0.0
5.42,271.5,0.0,0.0,50.0,0.0,0.0
5.43,272.0,0.0,0.0,50.0,0.0,0.0
5.44,272.5,0.0,0.0,50.0,0.0,0.0
5.45,273.0,0.0,0.0,50.0,0.0,0.0
5.46,273.5,0.0,0.0,50.0,0.0,0.0
5.47,274.0,0.0,0.0,50.0,0.0,0.0
5.48,274.5,0.0,0.0,50.0,0.0,0.0
5.49,275.0,0.0,0.0,50.0,0.0,0.0
5.5,275.5,0.0,0.0,50.0,0.0,0.0
5.51,276.0,0.0,0.0,50.0,0.0,0.0
5.5200000000000005,276.5,0.0,0.0,50.0,0.0,0.0
5.53,277.0,0.0,0.0,50.0,0.0,0.0
5.54,277.5,0.0,0.0,50.0,0.0,0.0
5.55,278.0,0.0,0.0,50.0,0.0,0.0
5.5600000000000005,278.5,0.0,0.0,50.0,0.0,0.0
5.57,279.0,0.0,0.0,50.0,0.0,0.0
5.58,279.5,0.0,0.0,50.0,0.0,0.0
5.59,280.0,0.0,0.0,50.0,0.0,0.0
5.6000000000000005,280.5,0.0,0.0,50.0,0.0,0.0
5.61,281.0,0.0,0.0,50.0,0.0,0.0
5.62,281.5,0.0,0.0,50.0,0.0,0.0
5.63,282.0,0.0,0.0,50.0,0.0,0.0
5.64,282.5,0.0,0.0,50.0,0.0,0.0
5.65,283.0,0.0,0.0,50.0,0.0,0.0
5.66,283.5,0.0,0.0,50.0,0.0,0.0
5.67,284.0,0.0,0.0,50.0,0.0,0.0
5.68,284.5,0.0,0.0,50.0,0.0,0.0
5.69,285.0,0.0,0.0,50.0,0.0,0.0
5.7,285.5,0.0,0.0,50.0,0.0,0.0
5.71,286.0,0.0,0.0,50.0,0.0,0.0
5.72,286.5,0.0,0.0,50.0,0.0,0.0
5.73,287.0,0.0,0.0,50.0,0.0,0.0
5.74,287.5,0.0,0.0,50.0,0.0,0.0
5.75,288.0,0.0,0.0,50.0,0.0,0.0
5.76,288.5,0.0,0.0,50.0,0.0,0.0
5.7700000000000005,289.0,0.0,0.0,50.0,0.0,0.0
5.78,289.5,0.0,0.0,50.0,0.0,0.0
5.79,290.0,0.0,0.0,50.0,0.0,0.0
5.8,290.5,0.0,0.0,50.0,0.0,0.0
5.8100000000000005,291.0,0.0,0.0,50.0,0.0,0.0
5.82,291.5,0.0,0.0,50.0,0.0,0.0
5.83,292.0,0.0,0.0,50.0,0.0,0.0
5.84,292.5,0.0,0.0,50.0,0.0,0.0
5.8500000000000005,293.0,0.0,0.0,50.0,0.0,0.0
5.86,293.5,0.0,0.0,50.0,0.0,0.0
5.87,294.0,0.0,0.0,50.0,0.0,0.0
5.88,294.5,0.0,0.0,50.0,0.0,0.0
5.89,295.0,0.0,0.0,50.0,0.0,0.0
5.9,295.5,0.0,0.0,50.0,0.0,0.0
5.91,296.0,0.0,0.0,50.0,0.0,0.0
5.92,296.5,0.0,0.0,50.0,0.0,0.0
5.93,297.0,0.0,0.0,50.0,0.0,0.0
5.94,297.5,0.0,0.0,50.0,0.0,0.0
5.95,298.0,0.0,0.0,50.0,0.0,0.0
5.96,298.5,0.0,0.0,50.0,0.0,0.0
5.97,299.0,0.0,0.0,50.0,0.0,0.0
5.98,299.5,0.0,0.0,50.0,0.0,0.0
5.99,300.0,0.0,0.0,50.0,0.0,0.0
6.0,300.5,0.0,0.0,50.0,0.0,0.0
6.01,301.0,0.0,0.0,50.0,0.0,0.0
6.0200000000000005,301.5,0.0,0.0,50.0,0.0,0.0
6.03,302.0,0.0,0.0,50.0,0.0,0.0
6.04,302.5,0.0,0.0,50.0,0.0,0.0
6.05,303.0,0.0,0.0,50.0,0.0,0.0
6.0600000000000005,303.5,0.0,0.0,50.0,0.0,0.0
6.07,304.0,0.0,0.0,50.0,0.0,0.0
6.08,304.5,0.0,0.0,50.0,0.0,0.0
6.09,305.0,0.0,0.0,50.0,0.0,0.0
6.1000000000000005,305.5,0.0,0.0,50.0,0.0,0.0
6.11,306.0,0.0,0.0,50.0,0.0,0.0
6.12,306.5,0.0,0.0,50.0,0.0,0.0
6.13,307.0,0.0,0.0,50.0,0.0,0.0
6.140000000000001,307.5,0.0,0.0,50.0,0.0,0.0
6.15,308.0,0.0,0.0,50.0,0.0,0.0
6.16,308.5,0.0,0.0,50.0,0.0,0.0
6.17,309.0,0.0,0.0,50.0,0.0,0.0
6.18,309.5,0.0,0.0,50.0,0.0,0.0
6.19,310.0,0.0,0.0,50.0,0.0,0.0
6.2,310.5,0.0,0.0,50.0,0.0,0.0
6.21,311.0,0.0,0.0,50.0,0.0,0.0
6.22,311.5,0.0,0.0,50.0,0.0,0.0
6.23,312.0,0.0,0.0,50.0,0.0,0.0
6.24,312.5,0.0,0.0,50.0,0.0,0.0
6.25,313.0,0.0,0.0,50.0,0.0,0.0
6.26,313.5,0.0,0.0,50.0,0.0,0.0
6.2700000000000005,314.0,0.0,0.0,50.0,0.0,0.0
6.28,314.5,0.0,0.0,50.0,0.0,0.0
6.29,315.0,0.0,0.0,50.0,0.0,0.0
6.3,315.5,0.0,0.0,50.0,0.0,0.0
6.3100000000000005,316.0,0.0,0.0,50.0,0.0,0.0
6.32,316.5,0.0,0.0,50.0,0.0,0.0
6.33,317.0,0.0,0.0,50.0,0.0,0.0
6.34,317.5,0.0,0.0,50.0,0.0,0.0
6.3500000000000005,318.0,0.0,0.0,50.0,0.0,0.0
6.36,318.5,0.0,0.0,50.0,0.0,0.0
6.37,319.0,0.0,0.0,50.0,0.0,0.0
6.38,319.5,0.0,0.0,50.0,0.0,0.0
6.390000000000001,320.0,0.0,0.0,50.0,0.0,0.0
6.4,320.5,0.0,0.0,50.0,0.0,0.0
6.41,321.0,0.0,0.0,50.0,0.0,0.0
6.42,321.5,0.0,0.0,50.0,0.0,0.0
6.43,322.0,0.0,0.0,50.0,0.0,0.0
6.44,322.5,0.0,0.0,50.0,0.0,0.0
6.45,323.0,0.0,0.0,50.0,0.0,0.0
6.46,323.5,0.0,0.0,50.0,0.0,0.0
6.47,324.0,0.0,0.0,50.0,0.0,0.0
6.48,324.5,0.0,0.0,50.0,0.0,0.0
6.49,325.0,0.0,0.0,50.0,0.0,0.0
6.5,325.5,0.0,0.0,50.0,0.0,0.0
6.51,326.0,0.0,0.0,50.0,0.0,0.0
6.5200000000000005,326.5,0.0,0.0,50.0,0.0,0.0
6.53,327.0,0.0,0.0,50.0,0.0,0.0
6.54,327.5,0.0,0.0,50.0,0.0,0.0
6.55,328.0,0.0,0.0,50.0,0.0,0.0
6.5600000000000005,328.5,0.0,0.0,50.0,0.0,0.0
6.57,329.0,0.0,0.0,50.0,0.0,0.0
6.58,329.5,0.0,0.0,50.0,0.0,0.0
6.59,330.0,0.0,0.0,50.0,0.0,0.0
6.6000000000000005,330.5,0.0,0.0,50.0,0.0,0.0
6.61,331.0,0.0,0.0,50.0,0.0,0.0
6.62,331.5,0.0,0.0,50.0,0.0,0.0
6.63,332.0,0.0,0.0,50.0,0.0,0.0
6.640000000000001,332.5,0.0,0.0,50.0,0.0,0.0
6.65,333.0,0.0,0.0,50.0,0.0,0.0
6.66,333.5,0.0,0.0,50.0,0.0,0.0
6.67,334.0,0.0,0.0,50.0,0.0,0.0
6.68,334.5,0.0,0.0,50.0,0.0,0.0
6.69,335.0,0.0,0.0,50.0,0.0,0.0
6.7,335.5,0.0,0.0,50.0,0.0,0.0
6.71,336.0,0.0,0.0,50.0,0.0,0.0
6.72,336.5,0.0,0.0,50.0,0.0,0.0
6.73,337.0,0.0,0.0,50.0,0.0,0.0
6.74,337.5,0.0,0.0,50.0,0.0,0.0
6.75,338.0,0.0,0.0,50.0,0.0,0.0
6.76,338.5,0.0,0.0,50.0,0.0,0.0
6.7700000000000005,339.0,0.0,0.0,50.0,0.0,0.0
6.78,339.5,0.0,0.0,50.0,0.0,0.0
6.79,340.0,0.0,0.0,50.0,0.0,0.0
6.8,340.5,0.0,0.0,50.0,0.0,0.0
6.8100000000000005,341.0,0.0,0.0,50.0,0.0,0.0
6.82,341.5,0.0,0.0,50.0,0.0,0.0
6.83,342.0,0.0,0.0,50.0,0.0,0.0
6.84,342.5,0.0,0.0,50.0,0.0,0.0
6.8500000000000005,343.0,0.0,0.0,50.0,0.0,0.0
6.86,343.5,0.0,0.0,50.0,0.0,0.0
6.87,344.0,0.0,0.0,50.0,0.0,0.0
6.88,344.5,0.0,0.0,50.0,0.0,0.0
6.890000000000001,345.0,0.0,0.0,50.0,0.0,0.0
6.9,345.5,0.0,0.0,50.0,0.0,0.0
6.91,346.0,0.0,0.0,50.0,0.0,0.0
6.92,346.5,0.0,0.0,50.0,0.0,0.0
6.93,347.0,0.0,0.0,50.0,0.0,0.0
6.94,347.5,0.0,0.0,50.0,0.0,0.0
6.95,348.0,0.0,0.0,50.0,0.0,0.0
6.96,348.5,0.0,0.0,50.0,0.0,0.0
6.97,349.0,0.0,0.0,50.0,0.0,0.0
6.98,349.5,0.0,0.0,50.0,0.0,0.0
6.99,350.0,0.0,0.0,50.0,0.0,0.0
7.0,350.5,0.0,0.0,50.0,0.0,0.0
7.01,351.0,0.0,0.0,50.0,0.0,0.0
7.0200000000000005,351.5,0.0,0.0,50.0,0.0,0.0
7.03,352.0,0.0,0.0,50.0,0.0,0.0
7.04,352.5,0.0,0.0,50.0,0.0,0.0
7.05,353.0,0.0,0.0,50.0,0.0,0.0
7.0600000000000005,353.5,0.0,0.0,50.0,0.0,0.0
7.07,354.0,0.0,0.0,50.0,0.0,0.0
7.08,354.5,0.0,0.0,50.0,0.0,0.0
7.09,355.0,0.0,0.0,50.0,0.0,0.0
7.1000000000000005,355.5,0.0,0.0,50.0,0.0,0.0
7.11,356.0,0.0,0.0,50.0,0.0,0.0
7.12,356.5,0.0,0.0,50.0,0.0,0.0
7.13,357.0,0.0,0.0,50.0,0.0,0.0
7.140000000000001,357.5,0.0,0.0,50.0,0.0,0.0
7.15,358.0,0.0,0.0,50.0,0.0,0.0
7.16,358.5,0.0,0.0,50.0,0.0,0.0
7.17,359.0,0.0,0.0,50.0,0.0,0.0
7.18,359.5,0.0,0.0,50.0,0.0,0.0
7.19,360.0,0.0,0.0,50.0,0.0,0.0
7.2,360.5,0.0,0.0,50.0,0.0,0.0
7.21,361.0,0.0,0.0,50.0,0.0,0.0
7.22,361.5,0.0,0.0,50.0,0.0,0.0
7.23,362.0,0.0,0.0,50.0,0.0,0.0
7.24,362.5,0.0,0.0,50.0,0.0,0.0
7.25,363.0,0.0,0.0,50.0,0.0,0.0
7.26,363.5,0.0,0.0,50.0,0.0,0.0
7.2700000000000005,364.0,0.0,0.0,50.0,0.0,0.0
7.28,364.5,0.0,0.0,50.0,0.0,0.0
7.29,365.0,0.0,0.0,50.0,0.0,0.0
7.3,365.5,0.0,0.0,50.0,0.0,0.0
7.3100000000000005,366.0,0.0,0.0,50.0,0.0,0.0
7.32,366.5,0.0,0.0,50.0,0.0,0.0
7.33,367.0,0.0,0.0,50.0,0.0,0.0
7.34,367.5,0.0,0.0,50.0,0.0,0.0
7.3500000000000005,368.0,0.0,0.0,50.0,0.0,0.0
7.36,368.5,0.0,0.0,50.0,0.0,0.0
7.37,369.0,0.0,0.0,50.0,0.0,0.0
7.38,369.5,0.0,0.0,50.0,0.0,0.0
7.390000000000001,370.0,0.0,0.0,50.0,0.0,0.0
7.4,370.5,0.0,0.0,50.0,0.0,0.0
7.41,371.0,0.0,0.0,50.0,0.0,0.0
7.42,371.5,0.0,0.0,50.0,0.0,0.0
7.43,372.0,0.0,0.0,50.0,0.0,0.0
7.44,372.5,0.0,0.0,50.0,0.0,0.0
7.45,373.0,0.0,0.0,50.0,0.0,0.0
7.46,373.5,0.0,0.0,50.0,0.0,0.0
7.47,374.0,0.0,0.0,50.0,0.0,0.0
7.48,374.5,0.0,0.0,50.0,0.0,0.0
7.49,375.0,0.0,0.0,50.0,0.0,0.0
7.5,375.5,0.0,0.0,50.0,0.0,0.0
7.51,376.0,0.0,0.0,50.0,0.0,0.0
7.5200000000000005,376.5,0.0,0.0,50.0,0.0,0.0
7.53,377.0,0.0,0.0,50.0,0.0,0.0
7.54,377.5,0.0,0.0,50.0,0.0,0.0
7.55,378.0,0.0,0.0,50.0,0.0,0.0
7.5600000000000005,378.5,0.0,0.0,50.0,0.0,0.0
7.57,379.0,0.0,0.0,50.0,0.0,0.0
7.58,379.5,0.0,0.0,50.0,0.0,0.0
7.59,380.0,0.0,0.0,50.0,0.0,0.0
7.6000000000000005,380.5,0.0,0.0,50.0,0.0,0.0
7.61,381.0,0.0,0.0,50.0,0.0,0.0
7.62,381.5,0.0,0.0,50.0,0.0,0.0
7.63,382.0,0.0,0.0,50.0,0.0,0.0
7.640000000000001,382.5,0.0,0.0,50.0,0.0,0.0
7.65,383.0,0.0,0.0,50.0,0.0,0.0
7.66,383.5,0.0,0.0,50.0,0.0,0.0
7.67,384.0,0.0,0.0,50.0,0.0,0.0
7.68,384.5,0.0,0.0,50.0,0.0,0.0
7.69,385.0,0.0,0.0,50.0,0.0,0.0
7.7,385.5,0.0,0.0,50.0,0.0,0.0
7.71,386.0,0.0,0.0,50.0,0.0,0.0
7.72,386.5,0.0,0.0,50.0,0.0,0.0
7.73,387.0,0.0,0.0,50.0,0.0,0.0
7.74,387.5,0.0,0.0,50.0,0.0,0.0
7.75,388.0,0.0,0.0,50.0,0.0,0.0
7.76,388.5,0.0,0.0,50.0,0.0,0.0
7.7700000000000005,389.0,0.0,0.0,50.0,0.0,0.0
7.78,389.5,0.0,0.0,50.0,0.0,0.0
7.79,390.0,0.0,0.0,50.0,0.0,0.0
7.8,390.5,0.0,0.0,50.0,0.0,0.0
7.8100000000000005,391.0,0.0,0.0,50.0,0.0,0.0
7.82,391.5,0.0,0.0,50.0,0.0,0.0
7.83,392.0,0.0,0.0,50.0,0.0,0.0
7.84,392.5,0.0,0.0,50.0,0.0,0.0
7.8500000000000005,393.0,0.0,0.0,50.0,0.0,0.0
7.86,393.5,0.0,0.0,50.0,0.0,0.0
7.87,394.0,0.0,0.0,50.0,0.0,0.0
7.88,394.5,0.0,0.0,50.0,0.0,0.0
7.890000000000001,395.0,0.0,0.0,50.0,0.0,0.0
7.9,395.5,0.0,0.0,50.0,0.0,0.0
7.91,396.0,0.0,0.0,50.0,0.0,0.0
7.92,396.5,0.0,0.0,50.0,0.0,0.0
7.930000000000001,397.0,0.0,0.0,50.0,0.0,0.0
7.94,397.5,0.0,0.0,50.0,0.0,0.0
7.95,398.0,0.0,0.0,50.0,0.0,0.0
7.96,398.5,0.0,0.0,50.0,0.0,0.0
7.97,399.0,0.0,0.0,50.0,0.0,0.0
7.98,399.5,0.0,0.0,50.0,0.0,0.0
7.99,400.0,0.0,0.0,50.0,0.0,0.0
8.0,400.5,0.0,0.0,50.0,0.0,0.0
8.01,401.0,0.0,0.0,50.0,0.0,0.0
8.02,401.5,0.0,0.0,50.0,0.0,0.0
8.03,402.0,0.0,0.0,50.0,0.0,0.0
8.040000000000001,402.5,0.0,0.0,50.0,0.0,0.0
8.05,403.0,0.0,0.0,50.0,0.0,0.0
8.06,403.5,0.0,0.0,50.0,0.0,0.0
8.07,404.0,0.0,0.0,50.0,0.0,0.0
8.08,404.5,0.0,0.0,50.0,0.0,0.0
8.09,405.0,0.0,0.0,50.0,0.0,0.0
8.1,405.5,0.0,0.0,50.0,0.0,0.0
8.11,406.0,0.0,0.0,50.0,0.0,0.0
8.120000000000001,406.5,0.0,0.0,50.0,0.0,0.0
8.13,407.0,0.0,0.0,50.0,0.0,0.0
8.14,407.5,0.0,0.0,50.0,0.0,0.0
8.15,408.0,0.0,0.0,50.0,0.0,0.0
8.16,408.5,0.0,0.0,50.0,0.0,0.0
8.17,409.0,0.0,0.0,50.0,0.0,0.0
8.18,409.5,0.0,0.0,50.0,0.0,0.0
8.19,410.0,0.0,0.0,50.0,0.0,0.0
8.2,410.5,0.0,0.0,50.0,0.0,0.0
8.21,411.0,0.0,0.0,50.0,0.0,0.0
8.22,411.5,0.0,0.0,50.0,0.0,0.0
8.23,412.0,0.0,0.0,50.0,0.0,0.0
8.24,412.5,0.0,0.0,50.0,0.0,0.0
8.25,413.0,0.0,0.0,50.0,0.0,0.0
8.26,413.5,0.0,0.0,50.0,0.0,0.0
8.27,414.0,0.0,0.0,50.0,0.0,0.0
8.28,414.5,0.0,0.0,50.0,0.0,0.0
8.290000000000001,415.0,0.0,0.0,50.0,0.0,0.0
8.3,415.5,0.0,0.0,50.0,0.0,0.0
8.31,416.0,0.0,0.0,50.0,0.0,0.0
8.32,416.5,0.0,0.0,50.0,0.0,0.0
8.33,417.0,0.0,0.0,50.0,0.0,0.0
8.34,417.5,0.0,0.0,50.0,0.0,0.0
8.35,418.0,0.0,0.0,50.0,0.0,0.0
8.36,418.5,0.0,0.0,50.0,0.0,0.0
8.370000000000001,419.0,0.0,0.0,50.0,0.0,0.0
8.38,419.5,0.0,0.0,50.0,0.0,0.0
8.39,420.0,0.0,0.0,50.0,0.0,0.0
8.4,420.5,0.0,0.0,50.0,0.0,0.0
8.41,421.0,0.0,0.0,50.0,0.0,0.0
8.42,421.5,0.0,0.0,50.0,0.0,0.0
8.43,422.0,0.0,0.0,50.0,0.0,0.0
8.44,422.5,0.0,0.0,50.0,0.0,0.0
8.45,423.0,0.0,0.0,50.0,0.0,0.0
8.46,423.5,0.0,0.0,50.0,0.0,0.0
8.47,424.0,0.0,0.0,50.0,0.0,0.0
8.48,424.5,0.0,0.0,50.0,0.0,0.0
8.49,425.0,0.0,0.0,50.0,0.0,0.0
8.5,425.5,0.0,0.0,50.0,0.0,0.0
8.51,426.0,0.0,0.0,50.0,0.0,0.0
8.52,426.5,0.0,0.0,50.0,0.0,0.0
8.53,427.0,0.0,0.0,50.0,0.0,0.0
8.540000000000001,427.5,0.0,0.0,50.0,0.0,0.0
8.55,428.0,0.0,0.0,50.0,0.0,0.0
8.56,428.5,0.0,0.0,50.0,0.0,0.0
8.57,429.0,0.0,0.0,50.0,0.0,0.0
8.58,429.5,0.0,0.0,50.0,0.0,0.0
8.59,430.0,0.0,0.0,50.0,0.0,0.0
8.6,430.5,0.0,0.0,50.0,0.0,0.0
8.61,431.0,0.0,0.0,50.0,0.0,0.0
8.620000000000001,431.5,0.0,0.0,50.0,0.0,0.0
8.63,432.0,0.0,0.0,50.0,0.0,0.0
8.64,432.5,0.0,0.0,50.0,0.0,0.0
8.65,433.0,0.0,0.0,50.0,0.0,0.0
8.66,433.5,0.0,0.0,50.0,0.0,0.0
8.67,434.0,0.0,0.0,50.0,0.0,0.0
8.68,434.5,0.0,0.0,50.0,0.0,0.0
8.69,435.0,0.0,0.0,50.0,0.0,0.0
8.700000000000001,435.5,0.0,0.0,50.0,0.0,0.0
8.71,436.0,0.0,0.0,50.0,0.0,0.0
8.72,436.5,0.0,0.0,50.0,0.0,0.0
8.73,437.0,0.0,0.0,50.0,0.0,0.0
8.74,437.5,0.0,0.0,50.0,0.0,0.0
8.75,438.0,0.0,0.0,50.0,0.0,0.0
8.76,438.5,0.0,0.0,50.0,0.0,0.0
8.77,439.0,0.0,0.0,50.0,0.0,0.0
8.78,439.5,0.0,0.0,50.0,0.0,0.0
8.790000000000001,440.0,0.0,0.0,50.0,0.0,0.0
8.8,440.5,0.0,0.0,50.0,0.0,0.0
8.81,441.0,0.0,0.0,50.0,0.0,0.0
8.82,441.5,0.0,0.0,50.0,0.0,0.0
8.83,442.0,0.0,0.0,50.0,0.0,0.0
8.84,442.5,0.0,0.0,50.0,0.0,0.0
8.85,443.0,0.0,0.0,50.0,0.0,0.0
8.86,443.5,0.0,0.0,50.0,0.0,0.0
8.870000000000001,444.0,0.0,0.0,50.0,0.0,0.0
8.88,444.5,0.0,0.0,50.0,0.0,0.0
8.89,445.0,0.0,0.0,50.0,0.0,0.0
8.9,445.5,0.0,0.0,50.0,0.0,0.0
8.91,446.0,0.0,0.0,50.0,0.0,0.0
8.92,446.5,0.0,0.0,50.0,0.0,0.0
8.93,447.0,0.0,0.0,50.0,0.0,0.0
8.94,447.5,0.0,0.0,50.0,0.0,0.0
8.950000000000001,448.0,0.0,0.0,50.0,0.0,0.0
8.96,448.5,0.0,0.0,50.0,0.0,0.0
8.97,449.0,0.0,0.0,50.0,0.0,0.0
8.98,449.5,0.0,0.0,50.0,0.0,0.0
8.99,450.0,0.0,0.0,50.0,0.0,0.0
9.0,450.5,0.0,0.0,50.0,0.0,0.0
9.01,451.0,0.0,0.0,50.0,0.0,0.0
9.02,451.5,0.0,0.0,50.0,0.0,0.0
9.03,452.0,0.0,0.0,50.0,0.0,0.0
9.040000000000001,452.5,0.0,0.0,50.0,0.0,0.0
9.05,453.0,0.0,0.0,50.0,0.0,0.0
9.06,453.5,0.0,0.0,50.0,0.0,0.0
9.07,454.0,0.0,0.0,50.0,0.0,0.0
9.08,454.5,0.0,0.0,50.0,0.0,0.0
9.09,455.0,0.0,0.0,50.0,0.0,0.0
9.1,455.5,0.0,0.0,50.0,0.0,0.0
9.11,456.0,0.0,0.0,50.0,0.0,0.0
9.120000000000001,456.5,0.0,0.0,50.0,0.0,0.0
9.13,457.0,0.0,0.0,50.0,0.0,0.0
9.14,457.5,0.0,0.0,50.0,0.0,0.0
9.15,458.0,0.0,0.0,50.0,0.0,0.0
9.16,458.5,0.0,0.0,50.0,0.0,0.0
9.17,459.0,0.0,0.0,50.0,0.0,0.0
9.18,459.5,0.0,0.0,50.0,0.0,0.0
9.19,460.0,0.0,0.0,50.0,0.0,0.0
9.200000000000001,460.5,0.0,0.0,50.0,0.0,0.0
9.21,461.0,0.0,0.0,50.0,0.0,0.0
9.22,461.5,0.0,0.0,50.0,0.0,0.0
9.23,462.0,0.0,0.0,50.0,0.0,0.0
9.24,462.5,0.0,0.0,50.0,0.0,0.0
9.25,463.0,0.0,0.0,50.0,0.0,0.0
9.26,463.5,0.0,0.0,50.0,0.0,0.0
9.27,464.0,0.0,0.0,50.0,0.0,0.0
9.28,464.5,0.0,0.0,50.0,0.0,0.0
9.290000000000001,465.0,0.0,0.0,50.0,0.0,0.0
9.3,465.5,0.0,0.0,50.0,0.0,0.0
9.31,466.0,0.0,0.0,50.0,0.0,0.0
9.32,466.5,0.0,0.0,50.0,0.0,0.0
9.33,467.0,0.0,0.0,50.0,0.0,0.0
9.34,467.5,0.0,0.0,50.0,0.0,0.0
9.35,468.0,0.0,0.0,50.0,0.0,0.0
9.36,468.5,0.0,0.0,50.0,0.0,0.0
9.370000000000001,469.0,0.0,0.0,50.0,0.0,0.0
9.38,469.5,0.0,0.0,50.0,0.0,0.0
9.39,470.0,0.0,0.0,50.0,0.0,0.0
9.4,470.5,0.0,0.0,50.0,0.0,0.0
9.41,471.0,0.0,0.0,50.0,0.0,0.0
9.42,471.5,0.0,0.0,50.0,0.0,0.0
9.43,472.0,0.0,0.0,50.0,0.0,0.0
9.44,472.5,0.0,0.0,50.0,0.0,0.0
9.450000000000001,473.0,0.0,0.0,50.0,0.0,0.0
9.46,473.5,0.0,0.0,50.0,0.0,0.0
9.47,474.0,0.0,0.0,50.0,0.0,0.0
9.48,474.5,0.0,0.0,50.0,0.0,0.0
9.49,475.0,0.0,0.0,50.0,0.0,0.0
9.5,475.5,0.0,0.0,50.0,0.0,0.0
9.51,476.0,0.0,0.0,50.0,0.0,0.0
9.52,476.5,0.0,0.0,50.0,0.0,0.0
9.53,477.0,0.0,0.0,50.0,0.0,0.0
9.540000000000001,477.5,0.0,0.0,50.0,0.0,0.0
9.55,478.0,0.0,0.0,50.0,0.0,0.0
9.56,478.5,0.0,0.0,50.0,0.0,0.0
9.57,479.0,0.0,0.0,50.0,0.0,0.0
9.58,479.5,0.0,0.0,50.0,0.0,0.0
9.59,480.0,0.0,0.0,50.0,0.0,0.0
9.6,480.5,0.0,0.0,50.0,0.0,0.0
9.61,481.0,0.0,0.0,50.0,0.0,0.0
9.620000000000001,481.5,0.0,0.0,50.0,0.0,0.0
9.63,482.0,0.0,0.0,50.0,0.0,0.0
9.64,482.5,0.0,0.0,50.0,0.0,0.0
9.65,483.0,0.0,0.0,50.0,0.0,0.0
9.66,483.5,0.0,0.0,50.0,0.0,0.0
9.67,484.0,0.0,0.0,50.0,0.0,0.0
9.68,484.5,0.0,0.0,50.0,0.0,0.0
9.69,485.0,0.0,0.0,50.0,0.0,0.0
9.700000000000001,485.5,0.0,0.0,50.0,0.0,0.0
9.71,486.0,0.0,0.0,50.0,0.0,0.0
9.72,486.5,0.0,0.0,50.0,0.0,0.0
9.73,487.0,0.0,0.0,50.0,0.0,0.0
9.74,487.5,0.0,0.0,50.0,0.0,0.0
