timestamp,lat,lon,alt,Txx,Txy,Txz,Tyx,Tyy,Tyz,Tzx,Tzy,Tzz,J2,J3,laplacian,horizontal_curvature,vertical_gradient
111,47.1276,7.83982,524.701,-6.26302,-0.845368,-6.72375,-0.828221,-0.110873,-0.911734,-6.71404,-0.898118,-7.48643,3.49918,0.000451191,-13.8603,6.264,-7.48643
111.2,47.1289,7.83918,525.41,-6.30887,-0.869869,-6.83991,-0.907751,-0.0132798,-0.934235,-6.82372,-0.917475,-7.47798,-1.91944,0.0637474,-13.8001,6.30889,-7.47798
111.4,47.1301,7.83854,523.746,-6.24462,-0.845208,-6.80972,-0.866084,-0.0332543,-0.970371,-6.82102,-0.951699,-7.41476,-2.69641,-0.00772913,-13.6926,6.24471,-7.41476
111.6,47.1314,7.83789,525.132,-6.32019,-0.785149,-6.72256,-0.798391,-0.248823,-1.06078,-6.81758,-1.02679,-7.35205,4.64131,0.145492,-13.9211,6.32508,-7.35205
111.8,47.1327,7.83725,524.304,-6.13097,-0.969263,-6.71658,-0.923025,-0.0332061,-0.937728,-6.7461,-0.933186,-7.41924,-2.28678,0.0799296,-13.5834,6.13106,-7.41924
112,47.1339,7.8366,523.794,-6.31992,-0.892213,-6.97877,-0.875029,-0.09412,-0.911128,-6.91933,-0.930024,-7.58295,-1.36863,0.00557895,-13.997,6.32062,-7.58295
112.2,47.1352,7.83596,524.845,-6.17597,-0.879234,-6.84926,-0.873048,0.0111462,-0.963125,-6.8847,-0.974724,-7.54619,-4.81876,-0.0743244,-13.711,6.17598,-7.54619
112.4,47.1365,7.83531,525.152,-6.37282,-0.867427,-6.75102,-0.832807,-0.138764,-1.00709,-6.72562,-0.994,-7.39026,3.75689,0.0195125,-13.9019,6.37434,-7.39026
112.6,47.1378,7.83467,523.369,-6.05769,-0.902454,-6.79196,-0.852939,-0.113957,-0.898272,-6.87485,-0.830651,-7.55378,-1.80009,0.0558018,-13.7254,6.05876,-7.55378
112.8,47.139,7.83402,522.78,-6.20641,-0.837728,-6.76157,-0.875553,-0.00208645,-0.94088,-6.80109,-0.930111,-7.50192,-2.0123,0.0656433,-13.7104,6.20641,-7.50192
113,47.1403,7.83338,522.497,-6.18829,-0.903704,-6.79753,-0.935131,-0.0354167,-0.894195,-6.80115,-0.929708,-7.30598,-4.43597,-0.0508565,-13.5297,6.18839,-7.30598
113.2,47.1416,7.83273,524.176,-6.39337,-0.823742,-6.65755,-0.789174,-0.221207,-0.995181,-6.65115,-1.00226,-7.40032,8.87277,-0.201393,-14.0149,6.3972,-7.40032
113.4,47.1429,7.83209,525.952,-6.06877,-0.908259,-6.92597,-0.904495,0.0498963,-0.974124,-6.88697,-0.938285,-7.41704,-10.19,-0.465125,-13.4359,6.06898,-7.41704
113.6,47.1442,7.83145,525.848,-6.26904,-0.723142,-6.91865,-0.765259,-0.040691,-0.963866,-6.8844,-0.956435,-7.44263,-3.77984,0.0751221,-13.7524,6.26917,-7.44263
113.8,47.1455,7.8308,525.373,-6.21825,-0.802573,-6.93603,-0.79558,-0.0180859,-0.929434,-6.9624,-0.919827,-7.33757,-7.82554,-0.219869,-13.5739,6.21828,-7.33757
114,47.1468,7.83016,524.771,-6.448,-0.854549,-6.97433,-0.862501,-0.100952,-0.967082,-6.91713,-0.942801,-7.46653,-0.684605,0.00443571,-14.0155,6.44879,-7.46653
114.2,47.1481,7.82952,524.606,-6.48475,-0.934561,-6.82104,-0.967623,-0.127421,-0.831186,-6.77913,-0.824506,-7.46342,4.69069,0.210482,-14.0756,6.486,-7.46342
114.4,47.1494,7.82887,524.774,-6.25339,-0.846097,-6.75769,-0.839641,-0.0571015,-0.928232,-6.77174,-0.928489,-7.50575,0.776953,0.0679969,-13.8162,6.25365,-7.50575
114.6,47.1507,7.82823,525.715,-6.14845,-0.778474,-6.91252,-0.795796,-0.0528273,-0.85332,-6.8337,-0.876128,-7.32895,-5.663,-0.107085,-13.5302,6.14868,-7.32895
114.8,47.152,7.82759,525.905,-6.26396,-1.02105,-6.86136,-1.00277,-0.0815395,-0.936893,-6.83091,-0.976277,-7.47182,-1.76936,0.133374,-13.8173,6.26449,-7.47182
115,47.1533,7.82694,527.034,-6.19067,-0.822611,-6.83204,-0.847825,-0.0968139,-0.819073,-6.8224,-0.877563,-7.52059,-0.28433,0.0200789,-13.8081,6.19143,-7.52059
115.2,47.1546,7.8263,527.845,-6.34536,-0.894782,-6.86432,-0.866466,-0.161658,-0.870814,-6.8099,-0.878109,-7.25061,-0.159362,0.0638019,-13.7576,6.34742,-7.25061
115.4,47.1559,7.82566,527.702,-6.07919,-0.882506,-6.87911,-0.871866,-0.124815,-0.869635,-6.89938,-0.860023,-7.56026,-2.63251,0.0980087,-13.7643,6.08047,-7.56026
115.6,47.1573,7.82501,528.101,-6.29903,-0.968822,-6.87277,-0.945593,-0.299708,-0.816022,-6.93712,-0.871899,-7.44499,3.42105,0.38553,-14.0437,6.30616,-7.44499
115.8,47.1586,7.82437,528.303,-6.24278,-0.721409,-6.75608,-0.78889,-0.227482,-0.83683,-6.76724,-0.828625,-7.55149,6.59542,-0.198809,-14.0218,6.24692,-7.55149
116,47.1599,7.82373,529.244,-6.33518,-0.785475,-6.98158,-0.805353,-0.112012,-0.829742,-6.9336,-0.892394,-7.21413,-5.12004,0.0209082,-13.6613,6.33617,-7.21413
116.2,47.1612,7.82309,530.592,-6.14007,-1.04088,-6.90791,-1.04128,0.0593288,-0.844693,-6.88769,-0.849376,-7.30054,-10.7049,-0.0108815,-13.3813,6.14036,-7.30054
116.4,47.1626,7.82244,530.659,-6.16922,-0.803914,-6.86674,-0.819743,-0.122087,-0.861562,-6.84137,-0.883987,-7.50002,-0.92076,0.0131757,-13.7913,6.17043,-7.50002
116.6,47.1639,7.8218,531.407,-6.38512,-0.901585,-6.92081,-0.908659,-0.234683,-1.08782,-6.89291,-1.07511,-7.45729,2.3421,0.0763659,-14.0771,6.38943,-7.45729
116.8,47.1652,7.82116,531.747,-6.3141,-0.790941,-6.78393,-0.713759,-0.107554,-1.02388,-6.77647,-0.989331,-7.26833,-0.389529,0.229366,-13.69,6.31501,-7.26833
117,47.1666,7.82052,533.075,-6.34416,-0.883939,-6.785,-0.880038,-0.214302,-0.977239,-6.77498,-0.969151,-7.45461,5.11425,-0.115724,-14.0131,6.34778,-7.45461
117.2,47.1679,7.81988,535.445,-6.26627,-0.921356,-6.76636,-0.891572,-0.0655746,-0.91023,-6.79,-0.949627,-7.63742,2.28092,0.141468,-13.9693,6.26661,-7.63742
117.4,47.1692,7.81923,535.468,-6.38104,-0.86805,-6.91704,-0.874561,-0.0221885,-0.745743,-6.93735,-0.819004,-7.50988,-2.25357,0.15469,-13.9131,6.38108,-7.50988
117.6,47.1706,7.81859,536.031,-6.31726,-1.00748,-6.77194,-0.977189,-0.160616,-0.944375,-6.74501,-1.00323,-7.44448,3.26065,0.0407695,-13.9224,6.3193,-7.44448
117.8,47.1719,7.81795,535.362,-6.41554,-0.931767,-6.78967,-0.88708,-0.0223563,-0.910944,-6.81511,-0.933735,-7.26297,-2.09546,0.0444795,-13.7009,6.41558,-7.26297
118,47.1733,7.81731,536.922,-6.23606,-0.765685,-6.93721,-0.778189,-0.0871971,-0.949373,-6.92369,-0.996474,-7.52239,-2.92645,0.0670199,-13.8456,6.23667,-7.52239
118.2,47.1746,7.81667,538.742,-6.03913,-0.900686,-6.89018,-0.880598,-0.295791,-1.01154,-6.88307,-0.971103,-7.58209,1.23439,0.266823,-13.917,6.04637,-7.58209
118.4,47.176,7.81603,540.901,-6.22977,-0.817905,-6.7804,-0.81652,0.0153034,-0.953059,-6.79705,-0.988012,-7.46654,-2.78201,0.0907869,-13.681,6.22979,-7.46654
118.6,47.1774,7.81539,540.876,-6.30615,-0.896925,-6.83778,-0.877682,-0.18701,-0.848994,-6.82293,-0.848501,-7.51006,3.56408,0.0350601,-14.0032,6.30893,-7.51006
118.8,47.1787,7.81474,541.799,-6.3021,-0.884957,-6.85226,-0.898021,-0.0686714,-0.926807,-6.88262,-0.904363,-7.3605,-2.93906,-0.0250836,-13.7313,6.30247,-7.3605
119,47.1801,7.8141,542.389,-6.25222,-0.915681,-6.90296,-0.928981,-0.207211,-0.742658,-6.90147,-0.77501,-7.33613,-0.768084,0.543357,-13.7956,6.25565,-7.33613
119.2,47.1815,7.81346,543.078,-6.26588,-0.878628,-6.80141,-0.793545,0.00889864,-0.944876,-6.79877,-0.949256,-7.42211,-2.90213,0.0296906,-13.6791,6.26589,-7.42211
119.4,47.1828,7.81282,544.765,-6.30186,-0.778722,-6.95905,-0.839213,-0.115028,-0.99779,-6.9514,-0.974939,-7.38127,-3.82357,0.0729867,-13.7982,6.30291,-7.38127
119.6,47.1842,7.81218,545.96,-6.28903,-0.76917,-6.7465,-0.770684,-0.105973,-0.941645,-6.74224,-0.875063,-7.52872,3.81857,0.0146524,-13.9237,6.28992,-7.52872
119.8,47.1856,7.81154,547.698,-6.15107,-0.920177,-6.97146,-0.900175,-0.300727,-0.94343,-6.99421,-0.934569,-7.46582,-0.904184,0.52392,-13.9176,6.15842,-7.46582
